;Id;username;party;text;created_at;retweet_count;favorite_count;language;text_modif;traducciones;day;month;year
48;48;albiol_xg;ppc;En algunas zonas de Cataluña se necesitan muchos psiquiatras. 🙄🙄  vía @diaridegirona;2018-10-03 10:31:22;83;215;es;En algunas zonas de Cataluña se necesitan muchos psiquiatras. 🙄🙄  vía @diaridegirona;En algunas zonas de Cataluña se necesitan muchos psiquiatras. 🙄🙄  vía @diaridegirona;3;10;2018
49;49;quimtorraipla;jxcat;Això que he viscut aquest vespre a Donostia ho recordaré molts anys. Entre amics, com a casa, expressant solidaritat, ànims i esperança per un futur en llibertat pels nostres pobles. #JuntsElkarrekin! Eskerrik asko @GureEskuDago! ;2018-11-14 21:28:50;1947;5869;ca;Això que he viscut aquest vespre a Donostia ho recordaré molts anys. Entre amics, com a casa, expressant solidaritat, ànims i esperança per un futur en llibertat pels nostres pobles. #JuntsElkarrekin! Eskerrik asko @GureEskuDago! ;Esto que he vivido esta noche en Donostia lo recordaré muchos años. Entre amigos, como en casa, expresando solidaridad, ánimos y esperanza por un futuro en libertad para nuestros pueblos. #JuntsElkarrekin! Eskerrik asko @GureEskuDago! ;14;11;2018
50;50;adacolau;comuns;Felicitats al barri de La Marina i a tota la ciutat. Barcelona reconeix als moviments que ens han precedit en la conquesta de drets i llibertats, i que marquen el camí cap a una societat més justa i democràtica ✊ ;2018-10-18 13:03:26;17;48;ca;Felicitats al barri de La Marina i a tota la ciutat. Barcelona reconeix als moviments que ens han precedit en la conquesta de drets i llibertats, i que marquen el camí cap a una societat més justa i democràtica ✊ ;Felicidades en el barrio de La Marina y en toda la ciudad. Barcelona reconoce los movimientos que nos han precedido en la conquista de derechos y libertades, y que marcan el camino hacia una sociedad más justa y democrática ✊ ;18;10;2018
51;51;adacolau;comuns;Com alcaldessa de la ciutat, el més enèrgic rebuig a les agressions d'extrema dreta i LGTBIfòbiques viscudes avui als carrers de BCN. Demanem a Interior q les investigui i a les víctimes oferim el suport de l’Oficina Municipal per a la No Discriminació per presentar denúncies: ;2018-09-09 17:28:12;726;1673;ca;Com alcaldessa de la ciutat, el més enèrgic rebuig a les agressions d'extrema dreta i LGTBIfòbiques viscudes avui als carrers de BCN. Demanem a Interior q les investigui i a les víctimes oferim el suport de l’Oficina Municipal per a la No Discriminació per presentar denúncies: ;Como alcaldesa de la ciudad, el más enérgico rechazo a las agresiones de extrema derecha y LGTBIfòbiques vividas hoy en las calles de BCN. Pedimos a Interior q las investigue y a las víctimas ofrecemos el apoyo de la Oficina Municipal para la No Discriminación para presentar denuncias: ;9;9;2018
52;52;jaumecollboni;psc;Con @carmenandres_ nos reunimos con la directora del Alto Comisionado de lucha contra la pobreza infantil @sandraleon_ y entidades para la infancia y adolescencia.@socialistes_cat y gobierno @sanchezcastejon trabajamos para revertir situaciones de exclusión social de la infancia ;2018-10-22 17:00:04;17;29;es;Con @carmenandres_ nos reunimos con la directora del Alto Comisionado de lucha contra la pobreza infantil @sandraleon_ y entidades para la infancia y adolescencia.@socialistes_cat y gobierno @sanchezcastejon trabajamos para revertir situaciones de exclusión social de la infancia ;Con @carmenandres_ nos reunimos con la directora del Alto Comisionado de lucha contra la pobreza infantil @sandraleon_ y entidades para la infancia y adolescencia.@socialistes_cat y gobierno @sanchezcastejon trabajamos para revertir situaciones de exclusión social de la infancia ;22;10;2018
53;53;jaumecollboni;psc;Avui tornem al Raval amb companys/es del @psciutatvella per parlar amb restauradors, comerciants, veïnes i veïns, molt preocupats per la inseguretat i incivisme. El @pscbarcelona tenim propostes, projecte i idees per a recuperar el barri per a tothom #barriabarri 👇🏼 ;2018-09-20 16:34:23;26;44;ca;Avui tornem al Raval amb companys/es del @psciutatvella per parlar amb restauradors, comerciants, veïnes i veïns, molt preocupats per la inseguretat i incivisme. El @pscbarcelona tenim propostes, projecte i idees per a recuperar el barri per a tothom #barriabarri 👇🏼 ;Hoy volvemos al Raval con compañeros / as del @psciutatvella para hablar con restauradores, comerciantes, vecinas y vecinos, muy preocupados por la inseguridad e incivismo. El @pscbarcelona tenemos propuestas, proyecto e ideas para recuperar el barrio para todos #barriabarri 👇🏼 ;20;9;2018
54;54;albert_rivera;cs;Esto defendía Sánchez en febrero sobre los presupuestos. Le pido que por una vez sea coherente con sus palabras y convoque elecciones. 🎥👇🏻 ;2018-11-07 19:27:16;1269;1943;es;Esto defendía Sánchez en febrero sobre los presupuestos. Le pido que por una vez sea coherente con sus palabras y convoque elecciones. 🎥👇🏻 ;Esto defendía Sánchez en febrero sobre los presupuestos. Le pido que por una vez sea coherente con sus palabras y convoque elecciones. 🎥👇🏻 ;7;11;2018
55;55;jaumecollboni;psc;Hoy empieza @FeriaLiber. Un orgullo para una ciudad que sobre todo es capital de la lectura, la edición y la creación. Nos acompaña el ministro @culturagob José Guirao. Vivamos con orgullo la mejor capitalidad de Barcelona: El libro! 📚 ;2018-10-02 18:25:57;13;33;es;Hoy empieza @FeriaLiber. Un orgullo para una ciudad que sobre todo es capital de la lectura, la edición y la creación. Nos acompaña el ministro @culturagob José Guirao. Vivamos con orgullo la mejor capitalidad de Barcelona: El libro! 📚 ;Hoy empieza @FeriaLiber. Un orgullo para una ciudad que sobre todo es capital de la lectura, la edición y la creación. Nos acompaña el ministro @culturagob José Guirao. Vivamos con orgullo la mejor capitalidad de Barcelona: El libro! 📚 ;2;10;2018
56;56;quimtorraipla;jxcat;Preocupat per les greus conseqüències del temporal a Mallorca. Vull expressar als mallorquins, al Govern de les Illes i a la presidenta @F_Armengol tot el suport i la solidaritat. Estem amb vosaltres.;2018-10-10 09:37:22;623;3025;ca;Preocupat per les greus conseqüències del temporal a Mallorca. Vull expressar als mallorquins, al Govern de les Illes i a la presidenta @F_Armengol tot el suport i la solidaritat. Estem amb vosaltres.;Preocupado por las graves consecuencias del temporal en Mallorca. Quiero expresar los mallorquines, al Gobierno de las Islas y la presidenta @F_Armengol todo el apoyo y la solidaridad. Estamos con vosotros. ;10;10;2018
57;57;albiol_xg;ppc;Disfrutando de la Fiesta Mayor de Agosto de #Badalona. ¡Muy buen ambiente y mucha amabilidad! 👌 ;2018-08-14 20:45:19;27;113;es;Disfrutando de la Fiesta Mayor de Agosto de #Badalona. ¡Muy buen ambiente y mucha amabilidad! 👌 ;Disfrutando de la Fiesta Mayor de Agosto de #Badalona. ¡Muy buen ambiente y mucha amabilidad! 👌 ;14;8;2018
58;58;quimtorraipla;jxcat;"“Avesat a l’espera, les marxes s’han fet fites.
Si a voltes m’aturo, bramula l’horitzó.
Ja no puc desaprendre les rutes infinites
ni l’eterna cançó”

Agustí Bartra (L’evangeli del vent, Adesiara)";2018-09-18 22:10:50;269;1253;ca;"“Avesat a l’espera, les marxes s’han fet fites.
Si a voltes m’aturo, bramula l’horitzó.
Ja no puc desaprendre les rutes infinites
ni l’eterna cançó”

Agustí Bartra (L’evangeli del vent, Adesiara)";"""Acostumbrado a la espera, las marchas se han hecho hitos. Si a veces me paro, retumbe el horizonte. Ya no puedo desaprender las rutas infinitas ni la eterna canción ""Agustí Bartra (El evangelio del viento, Adesiara) ";18;9;2018
59;59;adacolau;comuns;"Alguns volen utilitzar els temes de seguretat com arma electoral, una gran irresponsabilitat. 
Per sort, a Barcelona tenim model propi i un gran professional al capdavant del Comissionat de Seguretat, l’Amadeu Recasens: ";2018-11-17 08:29:16;114;179;ca;"Alguns volen utilitzar els temes de seguretat com arma electoral, una gran irresponsabilitat. 
Per sort, a Barcelona tenim model propi i un gran professional al capdavant del Comissionat de Seguretat, l’Amadeu Recasens: ";Algunos quieren utilizar los temas de seguridad como arma electoral, una gran irresponsabilidad. Por suerte, en Barcelona tenemos modelo propio y un gran profesional al frente del Comisionado de Seguridad, Amadeu Recasens: ;17;11;2018
60;60;martarovira;erc;"Omplim els carrers de denúncia, buidem les presons d'injustícia i rebentem les urnes de vots el 21D! 
#LiibertatPresosPolítics ";2017-11-11 12:30:58;2330;6075;ca;"Omplim els carrers de denúncia, buidem les presons d'injustícia i rebentem les urnes de vots el 21D! 
#LiibertatPresosPolítics ";Llenamos las calles de denuncia, vaciamos las cárceles de injusticia y reventamos las urnas de votos el 21D! # LiibertatPresosPolítics ;11;11;2017
61;61;santirodriguez;ppc;Hay dos lecturas posibles: La asamblea de Podemos de Iglesias o la de Errejon! La tercera que estás pensando, no!!! Bandido!! ;2017-02-06 14:20:54;0;0;es;Hay dos lecturas posibles: La asamblea de Podemos de Iglesias o la de Errejon! La tercera que estás pensando, no!!! Bandido!! ;Hay dos lecturas posibles: La asamblea de Podemos de Iglesias o la de Errejon! La tercera que estás pensando, no!!! Bandido!! ;6;2;2017
62;62;joantarda;erc;"No us perdeu “Les mateixes causes provocaran els mateixos efectes” una reflexió molt interessant de Josep Pinyol a @directe arran del darrer debat amb @sanchezcastejon
";2018-07-21 06:04:36;60;114;ca;"No us perdeu “Les mateixes causes provocaran els mateixos efectes” una reflexió molt interessant de Josep Pinyol a @directe arran del darrer debat amb @sanchezcastejon
";"No se pierdan ""Las mismas causas provocarán los mismos efectos"" una reflexión muy interesante de Josep Pinyol a @directe raíz del último debate con @sanchezcastejon ";21;7;2018
63;63;martarovira;erc;"M'agrada que als carrers del meu país la gent expressi el que pensa. 
Però noteu les 7 diferències unionistes... ";2017-10-09 08:44:52;2162;2380;ca;"M'agrada que als carrers del meu país la gent expressi el que pensa. 
Però noteu les 7 diferències unionistes... ";Me gusta que en las calles de mi país la gente exprese lo que piensa. Pero nótese las 7 diferencias unionistas ... ;9;10;2017
64;64;joantarda;erc;Molt trist q s’interpreti de manera interessada i mentidera les paraules dites. Vaig dir “les esquerres amb les esquerres...” en relació a una pregunta sobre les eleccions europees. Sé q no servirà de res, xq ara desgraciadament per a molts només val “l’embolica fa fort”. Femer!;2018-11-16 10:51:02;548;1650;ca;Molt trist q s’interpreti de manera interessada i mentidera les paraules dites. Vaig dir “les esquerres amb les esquerres...” en relació a una pregunta sobre les eleccions europees. Sé q no servirà de res, xq ara desgraciadament per a molts només val “l’embolica fa fort”. Femer!;"Muy triste q se interprete de manera interesada y mentirosa las palabras dichas. Dije ""las izquierdas con las izquierdas ..."" en relación a una pregunta sobre las elecciones europeas. Sé q no servirá de nada, xq ahora desgraciadamente para muchos sólo vale ""la envuelve hace fuerte"". Estercolero! ";16;11;2018
65;65;jaumecollboni;psc;Amb dolor rebem les notícies que ens arriben des de Sant Llorenç. Donem el suport als familiars de les víctimes, afectats/es i als equips del @112IllesBalears que hi treballen. Tota la nostra solidaritat @F_Armengol;2018-10-10 10:53:18;4;7;ca;Amb dolor rebem les notícies que ens arriben des de Sant Llorenç. Donem el suport als familiars de les víctimes, afectats/es i als equips del @112IllesBalears que hi treballen. Tota la nostra solidaritat @F_Armengol;Con dolor recibimos las noticias que nos llegan desde San Lorenzo. Damos el apoyo a los familiares de las víctimas, afectados / as y los equipos del @ 112IllesBalears que trabajan. Toda nuestra solidaridad @F_Armengol ;10;10;2018
66;66;miqueliceta;psc;.⁦@socialistes_cat⁩ estamos especialmente felices por contar hoy con Adriana Lastra en el acto de proclamación de Enric Roig como candidato del PSC a la alcaldía de Tortosa, el cambio necesario. ⁦@Adrilastra⁩ @psoe ⁦@ERoigM⁩ ⁦@PSCTortosa⁩ ⁦@PSCEbre⁩ ;2018-11-03 12:09:29;64;113;es;.⁦@socialistes_cat⁩ estamos especialmente felices por contar hoy con Adriana Lastra en el acto de proclamación de Enric Roig como candidato del PSC a la alcaldía de Tortosa, el cambio necesario. ⁦@Adrilastra⁩ @psoe ⁦@ERoigM⁩ ⁦@PSCTortosa⁩ ⁦@PSCEbre⁩ ;.⁦@socialistes_cat⁩ estamos especialmente felices por contar hoy con Adriana Lastra en el acto de proclamación de Enric Roig como candidato del PSC a la alcaldía de Tortosa, el cambio necesario. ⁦@Adrilastra⁩ @psoe ⁦@ERoigM⁩ ⁦@PSCTortosa⁩ ⁦@PSCEbre⁩ ;3;11;2018
67;67;jaumecollboni;psc;Amb @BallarinMontseK avui al Poble Sec parlant amb veïnes, veïns, comerciants i restauradors per conèixer els problemes i necessitats del barri. Hem explicat les nostres propostes en seguretat, neteja i mobilitat per millorar el benestar de la ciutadania #barriabarri 👇🏼 ;2018-11-14 11:23:57;10;18;ca;Amb @BallarinMontseK avui al Poble Sec parlant amb veïnes, veïns, comerciants i restauradors per conèixer els problemes i necessitats del barri. Hem explicat les nostres propostes en seguretat, neteja i mobilitat per millorar el benestar de la ciutadania #barriabarri 👇🏼 ;Con @BallarinMontseK hoy en el Poble Sec hablando con vecinas, vecinos, comerciantes y restauradores para conocer los problemas y necesidades del barrio. Hemos explicado nuestras propuestas en seguridad, limpieza y movilidad para mejorar el bienestar de la ciudadanía #barriabarri 👇🏼 ;14;11;2018
68;68;inesarrimadas;cs;"“Las mujeres tienen que trabajar 52 días más que los hombres para cobrar el mismo sueldo, según Oxfam"". Un dato que demuestra que la igualdad real aún está muy lejos y que debemos seguir luchando contra la desigualdad entre hombres y mujeres ";2018-09-27 19:44:23;306;578;es;"“Las mujeres tienen que trabajar 52 días más que los hombres para cobrar el mismo sueldo, según Oxfam"". Un dato que demuestra que la igualdad real aún está muy lejos y que debemos seguir luchando contra la desigualdad entre hombres y mujeres ";"“Las mujeres tienen que trabajar 52 días más que los hombres para cobrar el mismo sueldo, según Oxfam"". Un dato que demuestra que la igualdad real aún está muy lejos y que debemos seguir luchando contra la desigualdad entre hombres y mujeres ";27;9;2018
